category_id,club_id,start_date,end_date,nbr_participants
71,37,13/08/2020,23/08/2020,16
108,37,13/08/2020,23/08/2020,10
109,37,13/08/2020,23/08/2020,8
110,37,13/08/2020,23/08/2020,10
111,37,13/08/2020,23/08/2020,9
134,37,13/08/2020,23/08/2020,8
135,37,13/08/2020,23/08/2020,12
7,315,2/7/2020,12/7/2020,28
8,315,2/7/2020,12/7/2020,17
9,315,2/7/2020,12/7/2020,30
10,315,2/7/2020,12/7/2020,28
11,315,2/7/2020,12/7/2020,42
64,315,2/7/2020,12/7/2020,11
65,315,2/7/2020,12/7/2020,10
66,315,2/7/2020,12/7/2020,6
67,315,2/7/2020,12/7/2020,9
20,315,2/7/2020,12/7/2020,24
21,315,2/7/2020,12/7/2020,27
22,315,2/7/2020,12/7/2020,10
23,315,2/7/2020,12/7/2020,6
124,315,2/7/2020,12/7/2020,12
124,315,2/7/2020,12/7/2020,10
124,315,2/7/2020,12/7/2020,11
147,315,2/7/2020,12/7/2020,8
147,315,2/7/2020,12/7/2020,6
168,315,2/7/2020,12/7/2020,7
168,315,2/7/2020,12/7/2020,7
168,315,2/7/2020,12/7/2020,3
7,100,25/06/2020,5/7/2020,31
8,100,25/06/2020,5/7/2020,27
14,100,25/06/2020,5/7/2020,6
15,100,25/06/2020,5/7/2020,13
16,100,25/06/2020,5/7/2020,9
17,100,25/06/2020,5/7/2020,11
18,100,25/06/2020,5/7/2020,17
20,100,25/06/2020,5/7/2020,17
21,100,25/06/2020,5/7/2020,10
22,100,25/06/2020,5/7/2020,4
23,100,25/06/2020,5/7/2020,0
25,100,25/06/2020,5/7/2020,0
26,100,25/06/2020,5/7/2020,5
27,100,25/06/2020,5/7/2020,0
28,100,25/06/2020,5/7/2020,0
29,100,25/06/2020,5/7/2020,1
30,100,25/06/2020,5/7/2020,0
31,100,25/06/2020,5/7/2020,2
68,100,25/06/2020,5/7/2020,7
69,100,25/06/2020,5/7/2020,8
70,100,25/06/2020,5/7/2020,7
71,100,25/06/2020,5/7/2020,5
72,100,25/06/2020,5/7/2020,0
73,100,25/06/2020,5/7/2020,7
74,100,25/06/2020,5/7/2020,4
75,100,25/06/2020,5/7/2020,3
76,100,25/06/2020,5/7/2020,0
77,100,25/06/2020,5/7/2020,1
78,100,25/06/2020,5/7/2020,0
79,100,25/06/2020,5/7/2020,1
80,100,25/06/2020,5/7/2020,0
81,100,25/06/2020,5/7/2020,0
82,100,25/06/2020,5/7/2020,0
33,100,25/06/2020,5/7/2020,7
36,100,25/06/2020,5/7/2020,12
38,100,25/06/2020,5/7/2020,16
39,100,25/06/2020,5/7/2020,6
84,100,25/06/2020,5/7/2020,5
87,100,25/06/2020,5/7/2020,4
89,100,25/06/2020,5/7/2020,4
90,100,25/06/2020,5/7/2020,4
171,100,25/06/2020,5/7/2020,4
156,100,25/06/2020,5/7/2020,3
157,100,25/06/2020,5/7/2020,5
158,100,25/06/2020,5/7/2020,7
159,100,25/06/2020,5/7/2020,7
10,297,2/7/2020,12/7/2020,20
11,297,2/7/2020,12/7/2020,24
64,297,2/7/2020,12/7/2020,2
65,297,2/7/2020,12/7/2020,4
66,297,2/7/2020,12/7/2020,4
67,297,2/7/2020,12/7/2020,5
14,297,2/7/2020,12/7/2020,0
15,297,2/7/2020,12/7/2020,6
20,297,2/7/2020,12/7/2020,8
21,297,2/7/2020,12/7/2020,17
22,297,2/7/2020,12/7/2020,0
23,297,2/7/2020,12/7/2020,6
26,297,2/7/2020,12/7/2020,3
27,297,2/7/2020,12/7/2020,1
73,297,2/7/2020,12/7/2020,6
74,297,2/7/2020,12/7/2020,0
7,211,6/8/2020,16/08/2020,32
8,211,6/8/2020,16/08/2020,32
9,211,6/8/2020,16/08/2020,38
10,211,6/8/2020,16/08/2020,28
11,211,6/8/2020,16/08/2020,45
64,211,6/8/2020,16/08/2020,14
65,211,6/8/2020,16/08/2020,14
66,211,6/8/2020,16/08/2020,11
67,211,6/8/2020,16/08/2020,10
32,211,6/8/2020,16/08/2020,11
33,211,6/8/2020,16/08/2020,14
34,211,6/8/2020,16/08/2020,6
35,211,6/8/2020,16/08/2020,10
36,211,6/8/2020,16/08/2020,20
37,211,6/8/2020,16/08/2020,1
38,211,6/8/2020,16/08/2020,15
39,211,6/8/2020,16/08/2020,7
83,211,6/8/2020,16/08/2020,4
84,211,6/8/2020,16/08/2020,7
85,211,6/8/2020,16/08/2020,3
86,211,6/8/2020,16/08/2020,5
87,211,6/8/2020,16/08/2020,7
88,211,6/8/2020,16/08/2020,6
89,211,6/8/2020,16/08/2020,6
90,211,6/8/2020,16/08/2020,0
170,211,6/8/2020,16/08/2020,7
171,211,6/8/2020,16/08/2020,10
172,211,6/8/2020,16/08/2020,5
108,211,6/8/2020,16/08/2020,9
109,211,6/8/2020,16/08/2020,3
110,211,6/8/2020,16/08/2020,12
111,211,6/8/2020,16/08/2020,4
133,211,6/8/2020,16/08/2020,2
134,211,6/8/2020,16/08/2020,11
135,211,6/8/2020,16/08/2020,5
156,211,6/8/2020,16/08/2020,6
157,211,6/8/2020,16/08/2020,8
158,211,6/8/2020,16/08/2020,7
159,211,6/8/2020,16/08/2020,16
1,13,16/07/2020,26/07/2020,32
7,13,16/07/2020,26/07/2020,32
8,13,16/07/2020,26/07/2020,32
9,13,16/07/2020,26/07/2020,31
10,13,16/07/2020,26/07/2020,30
11,13,16/07/2020,26/07/2020,29
58,13,16/07/2020,26/07/2020,24
64,13,16/07/2020,26/07/2020,14
65,13,16/07/2020,26/07/2020,9
66,13,16/07/2020,26/07/2020,9
67,13,16/07/2020,26/07/2020,8
33,13,16/07/2020,26/07/2020,11
34,13,16/07/2020,26/07/2020,4
36,13,16/07/2020,26/07/2020,12
37,13,16/07/2020,26/07/2020,5
38,13,16/07/2020,26/07/2020,9
39,13,16/07/2020,26/07/2020,7
84,13,16/07/2020,26/07/2020,5
85,13,16/07/2020,26/07/2020,1
87,13,16/07/2020,26/07/2020,2
88,13,16/07/2020,26/07/2020,1
89,13,16/07/2020,26/07/2020,5
90,13,16/07/2020,26/07/2020,1
171,13,16/07/2020,26/07/2020,2
172,13,16/07/2020,26/07/2020,7
7,78,17/09/2020,27/09/2020,30
8,78,17/09/2020,27/09/2020,24
9,78,17/09/2020,27/09/2020,25
10,78,17/09/2020,27/09/2020,31
11,78,17/09/2020,27/09/2020,64
64,78,17/09/2020,27/09/2020,7
65,78,17/09/2020,27/09/2020,7
66,78,17/09/2020,27/09/2020,14
67,78,17/09/2020,27/09/2020,9
32,78,17/09/2020,27/09/2020,21
33,78,17/09/2020,27/09/2020,22
35,78,17/09/2020,27/09/2020,7
36,78,17/09/2020,27/09/2020,10
38,78,17/09/2020,27/09/2020,15
83,78,17/09/2020,27/09/2020,3
84,78,17/09/2020,27/09/2020,9
86,78,17/09/2020,27/09/2020,0
87,78,17/09/2020,27/09/2020,6
89,78,17/09/2020,27/09/2020,7
170,78,17/09/2020,27/09/2020,10
171,78,17/09/2020,27/09/2020,16
7,70,3/9/2020,13/09/2020,8
8,70,3/9/2020,13/09/2020,17
9,70,3/9/2020,13/09/2020,10
10,70,3/9/2020,13/09/2020,22
11,70,3/9/2020,13/09/2020,63
64,70,3/9/2020,13/09/2020,0
65,70,3/9/2020,13/09/2020,1
66,70,3/9/2020,13/09/2020,1
67,70,3/9/2020,13/09/2020,11
14,70,3/9/2020,13/09/2020,3
15,70,3/9/2020,13/09/2020,6
16,70,3/9/2020,13/09/2020,6
17,70,3/9/2020,13/09/2020,9
18,70,3/9/2020,13/09/2020,20
68,70,3/9/2020,13/09/2020,1
69,70,3/9/2020,13/09/2020,2
70,70,3/9/2020,13/09/2020,3
71,70,3/9/2020,13/09/2020,10
156,70,3/9/2020,13/09/2020,1
157,70,3/9/2020,13/09/2020,3
158,70,3/9/2020,13/09/2020,4
159,70,3/9/2020,13/09/2020,10
10,76,3/9/2020,13/09/2020,11
11,76,3/9/2020,13/09/2020,45
66,76,3/9/2020,13/09/2020,2
67,76,3/9/2020,13/09/2020,8
20,76,3/9/2020,13/09/2020,16
21,76,3/9/2020,13/09/2020,13
22,76,3/9/2020,13/09/2020,6
23,76,3/9/2020,13/09/2020,8
25,76,3/9/2020,13/09/2020,2
70,76,3/9/2020,13/09/2020,7
71,76,3/9/2020,13/09/2020,8
109,76,3/9/2020,13/09/2020,8
110,76,3/9/2020,13/09/2020,5
111,76,3/9/2020,13/09/2020,14
124,76,3/9/2020,13/09/2020,0
124,76,3/9/2020,13/09/2020,1
120,76,3/9/2020,13/09/2020,2
133,76,3/9/2020,13/09/2020,3
134,76,3/9/2020,13/09/2020,8
135,76,3/9/2020,13/09/2020,9
156,76,3/9/2020,13/09/2020,5
157,76,3/9/2020,13/09/2020,4
158,76,3/9/2020,13/09/2020,7
159,76,3/9/2020,13/09/2020,9
168,76,3/9/2020,13/09/2020,6
168,76,3/9/2020,13/09/2020,0
121,76,3/9/2020,13/09/2020,0
9,100,27/08/2020,6/9/2020,16
10,100,27/08/2020,6/9/2020,24
11,100,27/08/2020,6/9/2020,29
58,100,27/08/2020,6/9/2020,27
64,100,27/08/2020,6/9/2020,21
65,100,27/08/2020,6/9/2020,6
32,100,27/08/2020,6/9/2020,16
35,100,27/08/2020,6/9/2020,14
83,100,27/08/2020,6/9/2020,8
86,100,27/08/2020,6/9/2020,8
170,100,27/08/2020,6/9/2020,8
108,100,27/08/2020,6/9/2020,7
109,100,27/08/2020,6/9/2020,8
110,100,27/08/2020,6/9/2020,10
111,100,27/08/2020,6/9/2020,16
133,100,27/08/2020,6/9/2020,5
134,100,27/08/2020,6/9/2020,7
135,100,27/08/2020,6/9/2020,6
10,288,27/08/2020,6/9/2020,26
11,288,27/08/2020,6/9/2020,42
66,288,27/08/2020,6/9/2020,11
67,288,27/08/2020,6/9/2020,11
109,288,27/08/2020,6/9/2020,18
110,288,27/08/2020,6/9/2020,11
111,288,27/08/2020,6/9/2020,7
133,288,27/08/2020,6/9/2020,7
134,288,27/08/2020,6/9/2020,8
135,288,27/08/2020,6/9/2020,8
156,288,27/08/2020,6/9/2020,7
157,288,27/08/2020,6/9/2020,23
158,288,27/08/2020,6/9/2020,13
159,288,27/08/2020,6/9/2020,16
10,207,20/08/2020,30/08/2020,19
11,207,20/08/2020,30/08/2020,31
66,207,20/08/2020,30/08/2020,8
67,207,20/08/2020,30/08/2020,12
124,207,20/08/2020,30/08/2020,20
168,207,20/08/2020,30/08/2020,10
10,128,6/8/2020,16/08/2020,20
11,128,6/8/2020,16/08/2020,42
66,128,6/8/2020,16/08/2020,13
67,128,6/8/2020,16/08/2020,16
17,128,6/8/2020,16/08/2020,10
18,128,6/8/2020,16/08/2020,12
34,128,6/8/2020,16/08/2020,4
37,128,6/8/2020,16/08/2020,3
39,128,6/8/2020,16/08/2020,0
85,128,6/8/2020,16/08/2020,5
88,128,6/8/2020,16/08/2020,0
90,128,6/8/2020,16/08/2020,2
172,128,6/8/2020,16/08/2020,4
110,128,6/8/2020,16/08/2020,5
111,128,6/8/2020,16/08/2020,13
135,128,6/8/2020,16/08/2020,14
158,128,6/8/2020,16/08/2020,8
159,128,6/8/2020,16/08/2020,7
122,128,6/8/2020,16/08/2020,7
9,276,23/07/2020,2/8/2020,22
10,276,23/07/2020,2/8/2020,25
11,276,23/07/2020,2/8/2020,42
66,276,23/07/2020,2/8/2020,9
67,276,23/07/2020,2/8/2020,15
14,276,23/07/2020,2/8/2020,6
15,276,23/07/2020,2/8/2020,10
16,276,23/07/2020,2/8/2020,10
33,276,23/07/2020,2/8/2020,5
34,276,23/07/2020,2/8/2020,6
36,276,23/07/2020,2/8/2020,14
37,276,23/07/2020,2/8/2020,6
84,276,23/07/2020,2/8/2020,4
85,276,23/07/2020,2/8/2020,3
87,276,23/07/2020,2/8/2020,2
88,276,23/07/2020,2/8/2020,2
157,276,23/07/2020,2/8/2020,11
1,199,26/10/2019,3/11/2019,29
7,199,26/10/2019,3/11/2019,32
8,199,26/10/2019,3/11/2019,32
9,199,26/10/2019,3/11/2019,29
10,199,26/10/2019,3/11/2019,27
11,199,26/10/2019,3/11/2019,17
58,199,26/10/2019,3/11/2019,18
64,199,26/10/2019,3/11/2019,22
65,199,26/10/2019,3/11/2019,9
66,199,26/10/2019,3/11/2019,10
67,199,26/10/2019,3/11/2019,8
34,199,26/10/2019,3/11/2019,11
37,199,26/10/2019,3/11/2019,5
39,199,26/10/2019,3/11/2019,6
85,199,26/10/2019,3/11/2019,4
88,199,26/10/2019,3/11/2019,1
90,199,26/10/2019,3/11/2019,2
172,199,26/10/2019,3/11/2019,10
119,199,26/10/2019,3/11/2019,4
117,199,26/10/2019,3/11/2019,4
116,199,26/10/2019,3/11/2019,4
115,199,26/10/2019,3/11/2019,5
114,199,26/10/2019,3/11/2019,4
142,199,26/10/2019,3/11/2019,4
140,199,26/10/2019,3/11/2019,2
167,199,26/10/2019,3/11/2019,4
165,199,26/10/2019,3/11/2019,3
164,199,26/10/2019,3/11/2019,4
163,199,26/10/2019,3/11/2019,8
162,199,26/10/2019,3/11/2019,4
7,211,22/06/2020,4/7/2020,30
8,211,22/06/2020,4/7/2020,26
9,211,22/06/2020,4/7/2020,13
10,211,22/06/2020,4/7/2020,25
11,211,22/06/2020,4/7/2020,38
64,211,22/06/2020,4/7/2020,12
65,211,22/06/2020,4/7/2020,15
66,211,22/06/2020,4/7/2020,5
67,211,22/06/2020,4/7/2020,5
14,188,13/08/2020,23/08/2020,4
15,188,13/08/2020,23/08/2020,11
16,188,13/08/2020,23/08/2020,11
17,188,13/08/2020,23/08/2020,6
18,188,13/08/2020,23/08/2020,13
20,188,13/08/2020,23/08/2020,12
21,188,13/08/2020,23/08/2020,24
22,188,13/08/2020,23/08/2020,9
23,188,13/08/2020,23/08/2020,13
68,188,13/08/2020,23/08/2020,9
69,188,13/08/2020,23/08/2020,6
70,188,13/08/2020,23/08/2020,8
71,188,13/08/2020,23/08/2020,6
34,188,13/08/2020,23/08/2020,4
37,188,13/08/2020,23/08/2020,7
39,188,13/08/2020,23/08/2020,5
85,188,13/08/2020,23/08/2020,0
88,188,13/08/2020,23/08/2020,2
90,188,13/08/2020,23/08/2020,3
172,188,13/08/2020,23/08/2020,2
124,188,13/08/2020,23/08/2020,11
124,188,13/08/2020,23/08/2020,11
147,188,13/08/2020,23/08/2020,0
147,188,13/08/2020,23/08/2020,6
168,188,13/08/2020,23/08/2020,8
168,188,13/08/2020,23/08/2020,10
14,295,6/8/2020,16/08/2020,0
15,295,6/8/2020,16/08/2020,13
16,295,6/8/2020,16/08/2020,8
17,295,6/8/2020,16/08/2020,13
18,295,6/8/2020,16/08/2020,12
27,295,6/8/2020,16/08/2020,7
68,295,6/8/2020,16/08/2020,4
69,295,6/8/2020,16/08/2020,11
70,295,6/8/2020,16/08/2020,9
71,295,6/8/2020,16/08/2020,7
34,295,6/8/2020,16/08/2020,3
37,295,6/8/2020,16/08/2020,4
39,295,6/8/2020,16/08/2020,2
85,295,6/8/2020,16/08/2020,3
88,295,6/8/2020,16/08/2020,1
90,295,6/8/2020,16/08/2020,0
172,295,6/8/2020,16/08/2020,1
124,295,6/8/2020,16/08/2020,9
124,295,6/8/2020,16/08/2020,21
133,295,6/8/2020,16/08/2020,4
134,295,6/8/2020,16/08/2020,4
135,295,6/8/2020,16/08/2020,8
168,295,6/8/2020,16/08/2020,14
168,295,6/8/2020,16/08/2020,8
9,31,6/8/2020,16/08/2020,43
10,31,6/8/2020,16/08/2020,37
11,31,6/8/2020,16/08/2020,64
16,31,6/8/2020,16/08/2020,18
17,31,6/8/2020,16/08/2020,16
18,31,6/8/2020,16/08/2020,15
20,31,6/8/2020,16/08/2020,8
21,31,6/8/2020,16/08/2020,4
22,31,6/8/2020,16/08/2020,5
23,31,6/8/2020,16/08/2020,3
25,31,6/8/2020,16/08/2020,7
26,31,6/8/2020,16/08/2020,7
27,31,6/8/2020,16/08/2020,2
28,31,6/8/2020,16/08/2020,5
29,31,6/8/2020,16/08/2020,0
111,31,6/8/2020,16/08/2020,19
134,31,6/8/2020,16/08/2020,7
135,31,6/8/2020,16/08/2020,8
157,31,6/8/2020,16/08/2020,18
158,31,6/8/2020,16/08/2020,14
159,31,6/8/2020,16/08/2020,12
14,211,9/7/2020,19/07/2020,2
15,211,9/7/2020,19/07/2020,8
16,211,9/7/2020,19/07/2020,9
17,211,9/7/2020,19/07/2020,9
18,211,9/7/2020,19/07/2020,6
20,211,9/7/2020,19/07/2020,12
21,211,9/7/2020,19/07/2020,18
22,211,9/7/2020,19/07/2020,9
23,211,9/7/2020,19/07/2020,2
25,211,9/7/2020,19/07/2020,7
26,211,9/7/2020,19/07/2020,4
27,211,9/7/2020,19/07/2020,0
28,211,9/7/2020,19/07/2020,3
29,211,9/7/2020,19/07/2020,0
30,211,9/7/2020,19/07/2020,0
31,211,9/7/2020,19/07/2020,2
68,211,9/7/2020,19/07/2020,6
69,211,9/7/2020,19/07/2020,3
70,211,9/7/2020,19/07/2020,5
71,211,9/7/2020,19/07/2020,5
72,211,9/7/2020,19/07/2020,2
73,211,9/7/2020,19/07/2020,3
74,211,9/7/2020,19/07/2020,4
75,211,9/7/2020,19/07/2020,0
76,211,9/7/2020,19/07/2020,0
77,211,9/7/2020,19/07/2020,0
78,211,9/7/2020,19/07/2020,0
79,211,9/7/2020,19/07/2020,0
80,211,9/7/2020,19/07/2020,0
81,211,9/7/2020,19/07/2020,0
82,211,9/7/2020,19/07/2020,0
108,211,9/7/2020,19/07/2020,2
109,211,9/7/2020,19/07/2020,8
110,211,9/7/2020,19/07/2020,2
111,211,9/7/2020,19/07/2020,4
133,211,9/7/2020,19/07/2020,2
134,211,9/7/2020,19/07/2020,5
135,211,9/7/2020,19/07/2020,3
156,211,9/7/2020,19/07/2020,3
157,211,9/7/2020,19/07/2020,2
158,211,9/7/2020,19/07/2020,6
159,211,9/7/2020,19/07/2020,3
7,102,15/08/2020,23/08/2020,12
8,102,15/08/2020,23/08/2020,10
9,102,15/08/2020,23/08/2020,16
10,102,15/08/2020,23/08/2020,10
11,102,15/08/2020,23/08/2020,24
64,102,15/08/2020,23/08/2020,4
65,102,15/08/2020,23/08/2020,4
66,102,15/08/2020,23/08/2020,8
67,102,15/08/2020,23/08/2020,3
14,102,15/08/2020,23/08/2020,6
15,102,15/08/2020,23/08/2020,11
16,102,15/08/2020,23/08/2020,8
17,102,15/08/2020,23/08/2020,9
18,102,15/08/2020,23/08/2020,14
20,102,15/08/2020,23/08/2020,3
21,102,15/08/2020,23/08/2020,5
22,102,15/08/2020,23/08/2020,7
23,102,15/08/2020,23/08/2020,8
72,102,15/08/2020,23/08/2020,3
73,102,15/08/2020,23/08/2020,4
74,102,15/08/2020,23/08/2020,2
75,102,15/08/2020,23/08/2020,3
76,102,15/08/2020,23/08/2020,1
32,148,24/01/2020,2/2/2020,19
33,148,24/01/2020,2/2/2020,12
34,148,24/01/2020,2/2/2020,7
35,148,24/01/2020,2/2/2020,11
36,148,24/01/2020,2/2/2020,9
37,148,24/01/2020,2/2/2020,3
38,148,24/01/2020,2/2/2020,5
39,148,24/01/2020,2/2/2020,3
83,148,24/01/2020,2/2/2020,6
84,148,24/01/2020,2/2/2020,2
85,148,24/01/2020,2/2/2020,2
86,148,24/01/2020,2/2/2020,5
87,148,24/01/2020,2/2/2020,9
88,148,24/01/2020,2/2/2020,5
89,148,24/01/2020,2/2/2020,5
90,148,24/01/2020,2/2/2020,4
170,148,24/01/2020,2/2/2020,12
171,148,24/01/2020,2/2/2020,14
172,148,24/01/2020,2/2/2020,12
32,199,29/12/2019,5/1/2020,23
33,199,29/12/2019,5/1/2020,20
34,199,29/12/2019,5/1/2020,17
35,199,29/12/2019,5/1/2020,19
36,199,29/12/2019,5/1/2020,20
37,199,29/12/2019,5/1/2020,9
38,199,29/12/2019,5/1/2020,13
39,199,29/12/2019,5/1/2020,9
83,199,29/12/2019,5/1/2020,6
84,199,29/12/2019,5/1/2020,4
85,199,29/12/2019,5/1/2020,1
86,199,29/12/2019,5/1/2020,3
87,199,29/12/2019,5/1/2020,8
88,199,29/12/2019,5/1/2020,6
89,199,29/12/2019,5/1/2020,5
90,199,29/12/2019,5/1/2020,4
170,199,29/12/2019,5/1/2020,10
171,199,29/12/2019,5/1/2020,15
172,199,29/12/2019,5/1/2020,11
33,75,21/12/2019,29/12/2019,23
34,75,21/12/2019,29/12/2019,6
36,75,21/12/2019,29/12/2019,26
37,75,21/12/2019,29/12/2019,7
38,75,21/12/2019,29/12/2019,34
39,75,21/12/2019,29/12/2019,16
84,75,21/12/2019,29/12/2019,6
85,75,21/12/2019,29/12/2019,5
87,75,21/12/2019,29/12/2019,6
88,75,21/12/2019,29/12/2019,2
89,75,21/12/2019,29/12/2019,6
90,75,21/12/2019,29/12/2019,2
171,75,21/12/2019,29/12/2019,22
172,75,21/12/2019,29/12/2019,14
1,113,18/01/2020,26/01/2020,24
7,113,18/01/2020,26/01/2020,32
8,113,18/01/2020,26/01/2020,32
9,113,18/01/2020,26/01/2020,32
10,113,18/01/2020,26/01/2020,31
11,113,18/01/2020,26/01/2020,17
64,113,18/01/2020,26/01/2020,18
65,113,18/01/2020,26/01/2020,24
66,113,18/01/2020,26/01/2020,12
15,113,18/01/2020,26/01/2020,21
16,113,18/01/2020,26/01/2020,21
17,113,18/01/2020,26/01/2020,17
18,113,18/01/2020,26/01/2020,15
32,113,24/08/2020,30/08/2020,26
33,113,24/08/2020,30/08/2020,26
34,113,24/08/2020,30/08/2020,13
35,113,24/08/2020,30/08/2020,23
36,113,24/08/2020,30/08/2020,35
37,113,24/08/2020,30/08/2020,14
38,113,24/08/2020,30/08/2020,30
39,113,24/08/2020,30/08/2020,21
83,113,24/08/2020,30/08/2020,6
84,113,24/08/2020,30/08/2020,13
85,113,24/08/2020,30/08/2020,6
86,113,24/08/2020,30/08/2020,6
87,113,24/08/2020,30/08/2020,12
88,113,24/08/2020,30/08/2020,4
89,113,24/08/2020,30/08/2020,17
90,113,24/08/2020,30/08/2020,12
170,113,24/08/2020,30/08/2020,17
171,113,24/08/2020,30/08/2020,18
172,113,24/08/2020,30/08/2020,13
32,158,20/07/2020,26/07/2020,11
33,158,20/07/2020,26/07/2020,6
34,158,20/07/2020,26/07/2020,4
35,158,20/07/2020,26/07/2020,3
36,158,20/07/2020,26/07/2020,13
37,158,20/07/2020,26/07/2020,6
38,158,20/07/2020,26/07/2020,14
39,158,20/07/2020,26/07/2020,8
83,158,20/07/2020,26/07/2020,5
84,158,20/07/2020,26/07/2020,5
85,158,20/07/2020,26/07/2020,3
86,158,20/07/2020,26/07/2020,2
87,158,20/07/2020,26/07/2020,3
88,158,20/07/2020,26/07/2020,0
89,158,20/07/2020,26/07/2020,5
90,158,20/07/2020,26/07/2020,2
170,158,20/07/2020,26/07/2020,8
171,158,20/07/2020,26/07/2020,11
172,158,20/07/2020,26/07/2020,6
32,74,22/02/2020,1/3/2020,24
33,74,22/02/2020,1/3/2020,23
34,74,22/02/2020,1/3/2020,13
35,74,22/02/2020,1/3/2020,15
36,74,22/02/2020,1/3/2020,14
37,74,22/02/2020,1/3/2020,7
38,74,22/02/2020,1/3/2020,7
39,74,22/02/2020,1/3/2020,1
83,74,22/02/2020,1/3/2020,4
84,74,22/02/2020,1/3/2020,2
85,74,22/02/2020,1/3/2020,2
86,74,22/02/2020,1/3/2020,10
87,74,22/02/2020,1/3/2020,13
88,74,22/02/2020,1/3/2020,5
89,74,22/02/2020,1/3/2020,4
90,74,22/02/2020,1/3/2020,4
170,74,22/02/2020,1/3/2020,12
171,74,22/02/2020,1/3/2020,26
172,74,22/02/2020,1/3/2020,14
1,113,4/7/2020,12/7/2020,43
7,113,4/7/2020,12/7/2020,46
8,113,4/7/2020,12/7/2020,38
9,113,4/7/2020,12/7/2020,29
10,113,4/7/2020,12/7/2020,28
11,113,4/7/2020,12/7/2020,32
64,113,4/7/2020,12/7/2020,26
65,113,4/7/2020,12/7/2020,19
66,113,4/7/2020,12/7/2020,12
67,113,4/7/2020,12/7/2020,9
14,113,4/7/2020,12/7/2020,12
15,113,4/7/2020,12/7/2020,23
16,113,4/7/2020,12/7/2020,26
17,113,4/7/2020,12/7/2020,12
18,113,4/7/2020,12/7/2020,15
69,113,4/7/2020,12/7/2020,11
70,113,4/7/2020,12/7/2020,7
71,113,4/7/2020,12/7/2020,13
7,296,15/02/2020,1/3/2020,16
8,296,15/02/2020,1/3/2020,24
9,296,15/02/2020,1/3/2020,24
10,296,15/02/2020,1/3/2020,23
11,296,15/02/2020,1/3/2020,16
64,296,15/02/2020,1/3/2020,10
65,296,15/02/2020,1/3/2020,8
66,296,15/02/2020,1/3/2020,8
67,296,15/02/2020,1/3/2020,12
14,296,15/02/2020,1/3/2020,14
15,296,15/02/2020,1/3/2020,23
16,296,15/02/2020,1/3/2020,24
17,296,15/02/2020,1/3/2020,16
18,296,15/02/2020,1/3/2020,16
68,296,15/02/2020,1/3/2020,8
69,296,15/02/2020,1/3/2020,9
70,296,15/02/2020,1/3/2020,8
71,296,15/02/2020,1/3/2020,14
1,199,22/02/2020,1/3/2020,35
7,199,22/02/2020,1/3/2020,34
8,199,22/02/2020,1/3/2020,20
9,199,22/02/2020,1/3/2020,28
10,199,22/02/2020,1/3/2020,27
11,199,22/02/2020,1/3/2020,23
58,199,22/02/2020,1/3/2020,27
64,199,22/02/2020,1/3/2020,19
65,199,22/02/2020,1/3/2020,15
66,199,22/02/2020,1/3/2020,5
67,199,22/02/2020,1/3/2020,5
15,199,22/02/2020,1/3/2020,11
16,199,22/02/2020,1/3/2020,10
17,199,22/02/2020,1/3/2020,17
18,199,22/02/2020,1/3/2020,9
69,199,22/02/2020,1/3/2020,7
70,199,22/02/2020,1/3/2020,7
71,199,22/02/2020,1/3/2020,4
34,7,13/07/2020,19/07/2020,2
37,7,13/07/2020,19/07/2020,3
39,7,13/07/2020,19/07/2020,9
85,7,13/07/2020,19/07/2020,0
88,7,13/07/2020,19/07/2020,2
90,7,13/07/2020,19/07/2020,1
172,7,13/07/2020,19/07/2020,1
7,117,10/7/2020,19/07/2020,16
8,117,10/7/2020,19/07/2020,13
9,117,10/7/2020,19/07/2020,15
10,117,10/7/2020,19/07/2020,16
11,117,10/7/2020,19/07/2020,16
64,117,10/7/2020,19/07/2020,10
65,117,10/7/2020,19/07/2020,4
66,117,10/7/2020,19/07/2020,7
67,117,10/7/2020,19/07/2020,7
14,117,10/7/2020,19/07/2020,5
15,117,10/7/2020,19/07/2020,16
16,117,10/7/2020,19/07/2020,16
17,117,10/7/2020,19/07/2020,15
18,117,10/7/2020,19/07/2020,16
20,117,10/7/2020,19/07/2020,0
21,117,10/7/2020,19/07/2020,0
22,117,10/7/2020,19/07/2020,0
23,117,10/7/2020,19/07/2020,0
68,117,10/7/2020,19/07/2020,5
69,117,10/7/2020,19/07/2020,3
70,117,10/7/2020,19/07/2020,9
71,117,10/7/2020,19/07/2020,15
72,117,10/7/2020,19/07/2020,0
73,117,10/7/2020,19/07/2020,0
74,117,10/7/2020,19/07/2020,0
1,226,18/07/2020,26/07/2020,19
7,226,18/07/2020,26/07/2020,20
8,226,18/07/2020,26/07/2020,14
9,226,18/07/2020,26/07/2020,25
10,226,18/07/2020,26/07/2020,21
11,226,18/07/2020,26/07/2020,34
64,226,18/07/2020,26/07/2020,3
65,226,18/07/2020,26/07/2020,12
66,226,18/07/2020,26/07/2020,6
67,226,18/07/2020,26/07/2020,7
14,226,18/07/2020,26/07/2020,6
15,226,18/07/2020,26/07/2020,7
16,226,18/07/2020,26/07/2020,5
17,226,18/07/2020,26/07/2020,11
18,226,18/07/2020,26/07/2020,16
21,226,18/07/2020,26/07/2020,8
22,226,18/07/2020,26/07/2020,4
