tournament_id,date,status,round
662,14/08/2020,completed,1_4
4207,29/08/2020,completed,1_32
4042,22/07/2020,completed,1_16
3937,20/09/2020,completed,final
4209,6/9/2020,completed,final
4209,5/9/2020,completed,1_2
4209,2/9/2020,completed,1_4
3152,1/9/2020,completed,1_4
4257,29/08/2020,completed,1_2
4257,26/08/2020,completed,1_4
4321,21/08/2020,completed,1_4
4321,17/08/2020,completed,1_8
4552,11/7/2020,completed,1_2
3328,4/7/2020,completed,1_2
3328,30/06/2020,completed,1_8
3380,27/06/2020,completed,1_2
3349,27/06/2020,completed,1_2
3349,24/06/2020,completed,1_4
3380,22/06/2020,retirement,1_4
3395,18/06/2020,completed,1_4
7011,26/01/2020,completed,final
7011,26/01/2020,completed,1_2
7011,25/01/2020,completed,1_4
3566,12/1/2020,completed,final
3566,11/1/2020,completed,1_2
6395,3/9/2020,completed,1_4
6394,1/9/2020,completed,1_16
6395,30/08/2020,completed,poule
6395,30/08/2020,completed,poule
6468,25/08/2020,completed,1_4
6467,24/08/2020,completed,1_16
6468,24/08/2020,completed,poule
10131,8/8/2020,completed,final
6564,24/07/2020,completed,1_2
6564,23/07/2020,completed,poule
6564,23/07/2020,completed,poule
6563,22/07/2020,completed,1_8
4616,13/07/2020,completed,1_4
7290,,completed,poule
6384,30/08/2020,completed,1_4
4173,10/9/2020,completed,1_4
4205,3/9/2020,completed,1_8
4204,29/08/2020,completed,1_4
4424,6/8/2020,completed,1_16
4040,19/07/2020,completed,1_8
4574,12/7/2020,completed,1_8
4509,5/1/2020,completed,final
4509,4/1/2020,completed,1_2
4509,28/12/2019,completed,1_4
4509,27/12/2019,completed,1_8
3562,4/1/2020,completed,1_16
4575,18/07/2020,completed,1_2
4575,17/07/2020,completed,1_4
4575,12/7/2020,completed,1_16
4128,5/7/2020,completed,final
4128,2/7/2020,completed,1_8
4128,29/06/2020,completed,1_16
4511,5/1/2020,completed,final
4511,4/1/2020,completed,1_2
4511,2/1/2020,completed,1_4
4511,22/12/2019,completed,1_8
4207,31/08/2020,completed,1_8
4207,29/08/2020,completed,1_16
4576,15/07/2020,completed,1_8
4576,12/7/2020,completed,1_32
5960,30/07/2020,completed,1_8
1879,25/07/2020,completed,1_4
5960,25/07/2020,completed,1_16
1879,23/07/2020,completed,1_8
1879,,completed,1_16
4206,29/08/2020,completed,1_16
4205,5/9/2020,completed,1_2
4205,3/9/2020,completed,1_4
4205,2/9/2020,completed,1_8
4253,28/08/2020,completed,1_4
4253,27/08/2020,completed,1_8
7372,23/08/2020,completed,final
7372,22/08/2020,completed,1_2
7372,19/08/2020,completed,1_8
7372,16/08/2020,completed,1_16
4392,14/08/2020,completed,1_4
4392,13/08/2020,completed,1_8
3547,29/02/2020,completed,1_2
3547,21/02/2020,completed,1_4
3547,18/02/2020,completed,1_8
3543,17/02/2020,completed,1_8
4207,31/08/2020,completed,1_16
4207,30/08/2020,completed,1_32
4207,30/08/2020,completed,1_16
4394,8/8/2020,completed,1_32
6938,15/08/2020,completed,1_16
4255,22/08/2020,completed,1_16
7374,,WO,1_16
4103,,WO,1_16
4206,6/9/2020,completed,final
4207,3/9/2020,completed,1_4
4207,29/08/2020,completed,1_16
7374,23/08/2020,completed,final
7374,21/08/2020,completed,1_2
7374,17/08/2020,completed,1_8
4394,15/08/2020,completed,1_2
4394,14/08/2020,completed,1_4
4576,14/07/2020,completed,1_8
4206,,WO,1_4
4205,4/9/2020,completed,1_4
4205,2/9/2020,completed,1_8
7372,15/08/2020,completed,1_16
4392,12/8/2020,completed,1_8
4549,9/7/2020,completed,1_4
4255,26/08/2020,completed,1_8
4255,24/08/2020,completed,1_16
4218,4/9/2020,completed,1_4
6945,21/08/2020,completed,1_2
6945,19/08/2020,completed,1_4
4425,1/8/2020,completed,1_32
9860,11/7/2020,completed,1_2
4136,3/7/2020,completed,1_2
4136,30/06/2020,completed,1_4
4136,28/06/2020,completed,1_8
2848,21/01/2020,completed,1_16
4614,16/07/2020,completed,final
4131,27/06/2020,completed,1_2
3469,1/3/2020,completed,1_2
6354,29/02/2020,completed,1_2
3537,20/02/2020,completed,1_8
4505,15/01/2020,completed,1_8
3567,12/1/2020,completed,final
3567,11/1/2020,completed,1_2
4505,10/1/2020,completed,1_16
3567,6/1/2020,completed,1_4
7316,5/1/2020,completed,final
2944,24/12/2019,completed,1_8
4514,23/12/2019,completed,1_8
3043,31/10/2019,completed,1_4
3043,29/10/2019,completed,1_16
3149,13/09/2020,completed,final
3149,12/9/2020,completed,1_2
4206,5/9/2020,completed,1_2
4206,4/9/2020,completed,1_4
3149,4/9/2020,completed,1_4
4206,3/9/2020,completed,1_8
3149,31/08/2020,completed,1_16
4575,15/07/2020,completed,1_8
4102,12/9/2020,completed,1_4
4102,10/9/2020,completed,1_8
4127,28/06/2020,completed,1_16
4210,5/9/2020,completed,1_2
4207,1/9/2020,completed,1_8
4207,29/08/2020,completed,1_16
4426,2/8/2020,completed,1_16
3196,30/08/2020,completed,final
3196,22/08/2020,completed,1_4
4103,7/9/2020,completed,1_16
6938,19/08/2020,completed,1_4
6938,17/08/2020,completed,1_8
6938,16/08/2020,completed,1_16
4576,11/7/2020,completed,1_16
4177,13/09/2020,completed,final
4177,12/9/2020,completed,1_2
4209,3/9/2020,completed,1_4
4209,5/9/2020,completed,1_2
7376,21/08/2020,completed,1_2
4428,8/8/2020,completed,1_2
4428,7/8/2020,completed,1_4
4529,4/1/2020,retirement,1_2
4513,29/12/2019,completed,1_4
4197,12/9/2020,completed,1_2
7373,21/08/2020,completed,1_4
7373,18/08/2020,completed,1_8
7374,17/08/2020,completed,1_8
7374,15/08/2020,retirement,1_16
4576,17/07/2020,completed,1_4
4576,13/07/2020,completed,1_8
4214,3/9/2020,completed,1_4
3399,16/06/2020,completed,1_8
3592,26/12/2019,completed,1_16
6936,17/08/2020,completed,1_8
4574,13/07/2020,completed,1_16
3377,20/06/2020,completed,1_16
4509,23/12/2019,completed,1_16
4214,31/08/2020,completed,1_8
6948,17/08/2020,completed,1_16
9859,10/7/2020,completed,1_2
7417,4/7/2020,completed,1_2
3477,8/3/2020,completed,1_8
3473,6/3/2020,completed,1_8
3473,3/3/2020,completed,1_16
3545,29/02/2020,completed,1_2
3545,26/02/2020,completed,1_8
3541,24/02/2020,completed,1_8
3545,23/02/2020,completed,1_16
3541,16/02/2020,completed,1_16
3545,15/02/2020,completed,1_32
2851,2/2/2020,completed,final
2851,29/01/2020,completed,1_4
2851,23/01/2020,completed,1_16
2851,22/01/2020,completed,1_32
2847,18/01/2020,completed,1_32
3592,28/12/2019,completed,1_16
4518,21/12/2019,completed,1_16
4393,15/08/2020,completed,1_2
4425,8/8/2020,completed,1_2
4393,8/8/2020,completed,1_16
4425,8/8/2020,completed,1_4
4424,2/8/2020,completed,1_64
4426,31/07/2020,completed,1_32
9851,11/7/2020,completed,1_2
9852,8/7/2020,completed,1_4
9851,6/7/2020,completed,1_4
4126,5/7/2020,completed,final
9851,4/7/2020,completed,1_8
4126,3/7/2020,completed,1_2
4126,2/7/2020,completed,1_4
4203,30/08/2020,completed,1_8
4390,11/8/2020,completed,1_16
4390,10/8/2020,completed,1_32
4422,4/8/2020,completed,1_16
4422,3/8/2020,completed,1_32
4038,21/07/2020,completed,1_4
4507,29/12/2019,completed,1_8
4175,11/9/2020,completed,1_4
4175,7/9/2020,completed,1_8
4175,6/9/2020,completed,1_16
4175,5/9/2020,completed,1_32
6388,5/9/2020,completed,1_2
6391,2/9/2020,completed,1_4
7399,17/08/2020,completed,1_8
5778,11/7/2020,completed,1_2
5792,3/7/2020,completed,1_2
5794,29/06/2020,completed,1_4
6234,4/3/2020,completed,1_4
6352,28/02/2020,completed,1_2
6352,26/02/2020,completed,1_4
6354,26/02/2020,completed,1_4
6274,2/2/2020,completed,final
6272,22/01/2020,completed,1_8
7398,,completed,1_2
4197,13/09/2020,completed,final
4200,12/9/2020,completed,final
4197,12/9/2020,completed,1_2
4396,13/08/2020,completed,1_4
7431,5/7/2020,completed,final
7431,4/7/2020,completed,1_2
3537,25/02/2020,completed,1_4
6853,,WO,1_4
4214,5/9/2020,completed,1_2
4583,17/07/2020,completed,1_4
4583,13/07/2020,completed,1_8
3399,21/06/2020,completed,1_2
3399,19/06/2020,completed,1_4
3399,,completed,1_8
4549,12/7/2020,completed,final
4549,9/7/2020,completed,1_4
4184,12/9/2020,completed,1_2
6938,17/08/2020,completed,1_8
4585,14/07/2020,completed,1_4
4211,2/9/2020,completed,1_2
4434,5/8/2020,completed,1_4
4050,23/07/2020,completed,1_4
4584,19/07/2020,completed,final
4584,18/07/2020,completed,1_2
4584,15/07/2020,completed,1_8
3160,12/9/2020,completed,1_2
3160,3/9/2020,completed,1_8
3156,2/9/2020,completed,1_16
6947,19/08/2020,completed,1_4
6935,16/08/2020,completed,1_4
4423,2/8/2020,completed,1_32
4656,29/07/2020,completed,1_4
4652,25/07/2020,completed,1_4
6945,21/08/2020,completed,1_2
6949,16/08/2020,completed,1_4
6692,25/07/2020,completed,1_16
4401,15/08/2020,completed,1_2
4583,15/07/2020,completed,1_8
3399,19/06/2020,completed,1_8
3541,23/02/2020,completed,1_8
3399,,completed,1_4
9794,6/7/2020,completed,1_2
557,30/06/2020,completed,1_8
9835,23/08/2020,completed,final
9835,20/08/2020,completed,1_2
9832,23/08/2020,completed,final
9832,21/08/2020,completed,1_2
9819,15/08/2020,completed,1_16
9828,,WO,1_2
9819,15/08/2020,completed,1_16
8854,13/08/2020,completed,1_2
9819,19/08/2020,completed,1_8
9791,7/7/2020,completed,1_8
9792,5/7/2020,completed,1_4
8971,22/08/2020,completed,1_8
9832,22/08/2020,completed,1_2
3816,25/08/2020,completed,1_8
2700,13/08/2020,completed,1_4
5627,12/8/2020,completed,1_8
5626,8/8/2020,completed,1_64
5542,7/8/2020,completed,1_4
1624,29/07/2020,completed,1_8
1623,27/07/2020,completed,1_32
1624,26/07/2020,completed,1_16
4929,26/07/2020,completed,final
4929,23/07/2020,completed,1_4
4928,19/07/2020,completed,1_16
2323,18/07/2020,completed,1_2
3689,17/07/2020,completed,1_2
4695,10/7/2020,completed,1_2
5394,9/7/2020,completed,1_8
4695,7/7/2020,completed,1_4
5819,3/7/2020,completed,1_4
3699,3/7/2020,completed,1_4
5818,28/06/2020,completed,1_16
3394,19/06/2020,completed,1_4
3394,18/06/2020,completed,1_8
5431,28/02/2020,completed,1_4
2000,1/1/2020,completed,1_16
7022,22/12/2019,completed,1_16
7021,20/12/2019,completed,1_128
5098,31/10/2019,completed,1_8
5098,28/10/2019,completed,1_16
9831,23/08/2020,completed,final
9831,20/08/2020,retirement,1_2
9827,17/08/2020,completed,1_4
9799,8/7/2020,completed,1_4
8996,29/08/2020,completed,1_2
8996,28/08/2020,completed,1_4
8979,26/08/2020,completed,1_4
8994,23/08/2020,completed,1_2
8988,28/08/2020,completed,1_2
8988,25/08/2020,completed,1_4
9835,22/08/2020,completed,1_2
9819,20/08/2020,completed,1_8
5692,23/08/2020,completed,final
5691,22/08/2020,completed,1_2
5692,22/08/2020,completed,1_2
7662,17/07/2020,completed,1_4
5690,17/08/2020,completed,1_2
7680,25/07/2020,completed,1_8
5893,26/12/2019,completed,1_4
5099,3/11/2019,completed,final
5099,27/10/2019,completed,1_4
5099,,WO,1_2
5690,19/08/2020,completed,1_2
7694,28/07/2020,completed,1_4
7660,19/07/2020,completed,final
5688,23/08/2020,completed,final
5688,15/08/2020,completed,1_2
7668,7/8/2020,completed,1_4
7668,4/8/2020,completed,1_8
7668,3/8/2020,completed,1_16
7653,15/07/2020,completed,1_8
7652,11/7/2020,completed,1_32
5890,22/12/2019,completed,1_16
5096,1/11/2019,completed,1_4
7665,8/8/2020,completed,1_2
7665,7/8/2020,completed,1_4
7665,6/8/2020,completed,1_8
7665,4/8/2020,completed,1_16
7676,2/8/2020,completed,final
7676,1/8/2020,completed,1_2
7676,30/07/2020,completed,1_4
7675,29/07/2020,completed,1_8
7675,27/07/2020,completed,1_16
7676,27/07/2020,completed,1_8
7650,18/07/2020,completed,1_4
7650,14/07/2020,completed,1_8
7649,13/07/2020,completed,1_16
5888,3/1/2020,completed,1_2
5888,30/12/2019,completed,1_8
5888,27/12/2019,completed,1_16
5093,29/10/2019,completed,1_16
7662,15/07/2020,completed,1_4
7662,12/7/2020,completed,1_8
5895,2/1/2020,completed,final
5895,30/12/2019,completed,1_4
7650,12/7/2020,completed,1_16
5284,29/01/2020,completed,1_4
5284,25/01/2020,completed,poule
9511,30/08/2020,completed,final
7694,2/8/2020,completed,final
7694,26/07/2020,completed,1_4
3301,11/7/2020,completed,final
3301,10/7/2020,completed,1_2
8615,28/06/2020,completed,1_4
5893,4/1/2020,completed,1_2
7665,3/8/2020,completed,1_32
5680,21/08/2020,completed,1_2
7649,13/07/2020,completed,1_16
5284,25/01/2020,completed,poule
5284,25/01/2020,completed,poule
5284,,WO,1_4
1199,24/02/2020,completed,1_16
384,,WO,1_16
5956,30/09/2020,completed,1_4
5713,20/08/2020,completed,1_2
5712,16/08/2020,completed,1_4
2728,15/08/2020,completed,final
2728,13/08/2020,completed,1_2
2727,12/8/2020,completed,1_2
5280,29/01/2020,completed,1_2
5281,26/01/2020,completed,1_2
5280,24/01/2020,completed,1_4
5710,21/08/2020,completed,1_2
5711,19/08/2020,completed,poule
5710,17/08/2020,completed,1_4
5644,12/8/2020,completed,1_2
5644,11/8/2020,completed,1_4
5644,10/8/2020,completed,poule
8314,4/7/2020,WO,poule
8313,1/7/2020,completed,1_4
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5298,4/1/2020,completed,1_2
5298,2/1/2020,completed,poule
5298,2/1/2020,completed,poule
5680,23/08/2020,completed,final
5890,30/12/2019,completed,1_4
5890,28/12/2019,completed,1_8
5890,29/12/2019,completed,1_4
5890,28/12/2019,completed,1_8
7653,16/07/2020,completed,1_8
7677,2/8/2020,completed,final
7677,2/8/2020,completed,1_2
7677,27/07/2020,completed,1_8
7651,11/7/2020,completed,1_16
5889,21/12/2019,completed,1_16
5889,20/12/2019,completed,1_32
2708,16/08/2020,completed,final
2708,15/08/2020,completed,1_2
2708,14/08/2020,completed,1_4
2708,10/8/2020,completed,1_8
9596,9/8/2020,completed,final
2707,8/8/2020,completed,1_8
9596,5/8/2020,completed,1_4
7688,2/8/2020,completed,final
9597,2/8/2020,completed,1_4
7688,1/8/2020,completed,1_2
7687,29/07/2020,completed,1_8
7688,27/07/2020,completed,1_4
7688,26/07/2020,completed,1_8
7687,25/07/2020,completed,1_16
7653,19/07/2020,completed,final
7653,18/07/2020,completed,1_2
7653,17/07/2020,completed,1_4
7653,14/07/2020,completed,1_8
2707,,WO,1_4
5684,22/08/2020,completed,1_2
5684,19/08/2020,completed,1_4
5684,18/08/2020,completed,1_8
5705,20/08/2020,completed,1_2
5272,31/01/2020,completed,1_2
7667,6/8/2020,completed,1_4
2695,13/08/2020,completed,1_4
2695,12/8/2020,completed,1_8
7649,17/07/2020,completed,1_4
8033,28/06/2020,completed,1_4
4507,5/1/2020,completed,final
3581,2/1/2020,completed,1_4
4507,31/12/2019,completed,1_4
3644,6/12/2019,completed,1_4
3644,3/12/2019,completed,1_8
7663,,WO,1_64
2267,,WO,1_64
2714,9/8/2020,completed,1_8
7658,19/07/2020,completed,final
7662,18/07/2020,completed,1_2
7658,18/07/2020,completed,1_2
7662,15/07/2020,completed,1_8
5895,20/12/2019,completed,1_4
5101,3/11/2019,completed,final
5684,16/08/2020,completed,1_8
7650,15/07/2020,completed,1_4
5891,24/12/2019,completed,1_8
5653,23/07/2020,completed,1_4
7650,18/07/2020,completed,1_2
7650,17/07/2020,completed,1_4
7649,15/07/2020,completed,1_8
7650,14/07/2020,completed,1_8
7649,12/7/2020,completed,1_16
3494,29/02/2020,completed,1_4
5888,5/1/2020,completed,final
5888,4/1/2020,completed,1_2
5888,22/12/2019,completed,1_8
5887,21/12/2019,completed,1_16
5716,17/08/2020,completed,poule
5716,17/08/2020,completed,poule
5716,17/08/2020,completed,poule
5284,25/01/2020,completed,poule
5889,3/1/2020,completed,1_4
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5335,30/08/2020,completed,final
5335,29/08/2020,completed,1_2
5335,26/08/2020,completed,1_16
7025,13/08/2020,completed,1_4
5733,5/8/2020,completed,1_8
5733,5/8/2020,completed,1_16
5354,23/07/2020,completed,1_4
5752,16/07/2020,completed,1_8
5752,15/07/2020,completed,1_16
5771,9/7/2020,completed,1_8
5771,6/7/2020,completed,1_16
8301,1/7/2020,completed,1_8
6237,28/02/2020,completed,1_4
5266,30/01/2020,completed,1_8
5266,26/01/2020,completed,1_16
5285,2/1/2020,completed,1_8
6177,28/12/2019,completed,1_2
6177,26/12/2019,completed,1_4
6177,23/12/2019,completed,1_16
7146,29/10/2019,completed,1_8
5631,,completed,1_4
5682,23/08/2020,completed,final
5682,18/08/2020,completed,1_2
5682,16/08/2020,completed,1_4
7686,1/8/2020,completed,1_2
7686,29/07/2020,completed,1_4
7686,26/07/2020,completed,1_8
7651,18/07/2020,completed,1_2
5889,31/12/2019,completed,1_4
5382,28/02/2020,completed,poule
5382,28/02/2020,completed,poule
5278,26/01/2020,completed,1_8
5279,25/01/2020,completed,poule
5279,25/01/2020,completed,poule
5298,2/1/2020,completed,poule
5297,29/12/2019,completed,1_4
5273,26/01/2020,completed,1_2
7652,14/07/2020,completed,1_8
7652,12/7/2020,completed,1_16
5890,22/12/2019,completed,1_16
5889,,WO,1_32
5425,25/02/2020,completed,1_16
5425,23/02/2020,completed,1_64
5092,31/10/2019,completed,1_8
5092,28/10/2019,completed,1_16
5284,25/01/2020,completed,poule
5284,25/01/2020,completed,poule
7683,27/07/2020,completed,1_2
7658,13/07/2020,completed,1_2
7696,26/07/2020,completed,1_4
7679,29/07/2020,completed,1_8
7653,16/07/2020,completed,1_8
7653,12/7/2020,completed,1_16
7679,,WO,1_16
5284,29/01/2020,completed,1_4
5284,25/01/2020,completed,poule
5681,19/08/2020,completed,1_2
9536,12/8/2020,completed,1_4
5888,24/12/2019,completed,1_32
5889,30/12/2019,completed,1_8
5889,27/12/2019,completed,1_16
5888,22/12/2019,completed,1_64
5697,19/08/2020,completed,1_2
5340,30/08/2020,completed,final
5340,29/08/2020,completed,1_2
5340,28/08/2020,completed,1_4
5340,26/08/2020,completed,1_8
5714,22/08/2020,completed,final
5640,15/08/2020,completed,1_2
7029,13/08/2020,completed,1_4
7029,11/8/2020,completed,1_8
4030,9/8/2020,completed,final
5749,8/8/2020,completed,final
5749,7/8/2020,completed,1_2
4030,7/8/2020,completed,1_2
5749,6/8/2020,completed,1_4
8118,2/8/2020,completed,final
8125,30/07/2020,completed,1_2
8118,28/07/2020,completed,1_4
5777,12/7/2020,completed,1_2
5777,10/7/2020,completed,1_4
5782,10/7/2020,completed,1_4
6239,25/02/2020,completed,1_8
5282,2/2/2020,completed,1_2
7454,19/01/2020,completed,final
5301,4/1/2020,completed,1_2
6183,27/12/2019,completed,1_4
6190,26/12/2019,completed,1_8
5699,22/08/2020,completed,final
5699,22/08/2020,completed,1_2
2717,14/08/2020,completed,final
2717,14/08/2020,completed,1_2
2717,13/08/2020,completed,1_4
4024,8/8/2020,completed,1_2
9660,10/7/2020,retirement,1_2
8302,30/06/2020,completed,1_4
5370,29/02/2020,completed,1_4
7473,28/02/2020,completed,1_2
7473,24/02/2020,completed,1_4
5267,2/2/2020,completed,final
5267,31/01/2020,completed,1_2
5267,27/01/2020,completed,1_4
5286,4/1/2020,completed,1_2
5286,3/1/2020,completed,1_4
5304,28/12/2019,completed,1_4
9734,30/08/2020,completed,final
9734,29/08/2020,completed,1_2
2715,16/08/2020,completed,final
9548,15/08/2020,completed,1_2
9548,14/08/2020,completed,1_4
5629,13/08/2020,completed,1_4
7672,9/8/2020,completed,final
7672,8/8/2020,completed,1_2
7672,6/8/2020,completed,1_4
7672,3/8/2020,completed,1_8
7657,19/07/2020,completed,final
7657,18/07/2020,completed,1_2
5894,21/12/2019,completed,1_4
5684,18/08/2020,completed,1_8
7688,25/07/2020,completed,1_8
5479,18/07/2020,completed,1_16
7653,11/7/2020,completed,1_16
8614,29/06/2020,completed,1_8
5891,23/12/2019,completed,1_16
7677,1/8/2020,completed,1_2
7677,29/07/2020,completed,1_4
7677,27/07/2020,completed,1_8
7677,26/07/2020,completed,1_16
7650,17/07/2020,completed,1_4
7765,26/06/2020,completed,1_4
5889,5/1/2020,completed,final
5889,27/12/2019,completed,1_16
10042,24/08/2020,completed,1_2
5712,17/08/2020,completed,1_4
5684,15/08/2020,completed,1_8
7688,26/07/2020,completed,1_8
7653,,WO,1_16
5889,28/12/2019,completed,1_16
5889,,WO,1_32
5713,20/08/2020,completed,1_4
7679,27/07/2020,completed,1_16
5891,21/12/2019,completed,1_16
7678,29/07/2020,completed,1_4
7678,27/07/2020,completed,1_8
7678,26/07/2020,completed,1_16
7651,19/07/2020,completed,final
7652,19/07/2020,completed,final
7652,18/07/2020,completed,1_2
7651,17/07/2020,completed,1_2
7651,17/07/2020,completed,1_4
7652,16/07/2020,completed,1_4
7652,15/07/2020,completed,1_8
7651,14/07/2020,completed,1_8
7652,13/07/2020,completed,1_16
7651,12/7/2020,completed,1_16
5685,,WO,final
7657,15/07/2020,completed,1_4
5644,10/8/2020,completed,poule
5644,10/8/2020,completed,poule
5279,25/01/2020,completed,poule
5298,2/1/2020,completed,poule
7653,11/7/2020,completed,1_16
7657,18/07/2020,completed,1_2
7661,17/07/2020,completed,1_2
7657,15/07/2020,completed,1_4
5440,1/3/2020,completed,final
5440,29/02/2020,completed,1_2
5440,22/02/2020,completed,1_4
5684,21/08/2020,completed,1_4
5716,17/08/2020,completed,poule
5716,17/08/2020,completed,poule
5716,17/08/2020,completed,poule
5716,17/08/2020,completed,poule
5683,18/08/2020,completed,1_8
7668,5/8/2020,completed,1_8
6061,25/07/2020,completed,1_2
6061,23/07/2020,completed,1_4
7653,17/07/2020,completed,1_4
7653,16/07/2020,completed,1_8
7652,14/07/2020,completed,1_8
7652,13/07/2020,completed,1_16
5438,1/3/2020,completed,final
5429,29/02/2020,completed,1_2
5438,29/02/2020,completed,1_2
5429,28/02/2020,completed,1_4
5438,25/02/2020,completed,1_4
5330,20/01/2020,completed,1_4
5891,2/1/2020,completed,1_2
5891,27/12/2019,completed,1_4
5891,23/12/2019,completed,1_8
5890,20/12/2019,completed,1_32
5268,30/01/2020,completed,final
5268,30/01/2020,completed,1_2
5268,26/01/2020,completed,poule
5268,26/01/2020,completed,poule
5268,26/01/2020,completed,poule
5683,17/08/2020,completed,1_8
9539,13/08/2020,completed,1_4
9539,11/8/2020,completed,1_8
9538,10/8/2020,completed,1_8
7667,3/8/2020,completed,1_16
7692,29/07/2020,completed,1_4
7688,27/07/2020,completed,1_8
7653,13/07/2020,completed,1_16
5891,28/12/2019,completed,1_4
5891,23/12/2019,completed,1_8
5890,21/12/2019,completed,1_32
7678,27/07/2020,completed,1_8
7678,26/07/2020,completed,1_16
7652,17/07/2020,completed,1_4
7652,15/07/2020,completed,1_16
7651,13/07/2020,completed,1_8
7651,12/7/2020,completed,1_16
5890,3/1/2020,completed,1_2
5890,27/12/2019,completed,1_8
7679,27/07/2020,completed,1_8
7679,26/07/2020,completed,1_16
7678,26/07/2020,completed,1_16
7653,14/07/2020,completed,1_8
7652,12/7/2020,completed,1_32
5347,30/08/2020,completed,final
5347,29/08/2020,completed,1_2
5340,29/08/2020,completed,1_2
5340,28/08/2020,completed,1_4
5749,6/8/2020,completed,1_2
8125,1/8/2020,completed,final
8125,27/07/2020,completed,1_4
5359,24/07/2020,completed,final
5359,22/07/2020,completed,1_2
5782,11/7/2020,completed,1_2
5385,1/3/2020,retirement,final
5385,26/02/2020,completed,1_4
5282,2/2/2020,completed,1_2
5282,31/01/2020,completed,1_4
5301,5/1/2020,completed,final
5892,27/12/2019,completed,1_8
7668,5/8/2020,completed,1_8
7668,4/8/2020,completed,1_16
7679,2/8/2020,completed,final
7679,1/8/2020,completed,1_2
7668,1/8/2020,completed,1_32
7679,31/07/2020,completed,1_4
7679,29/07/2020,completed,1_8
7696,25/07/2020,completed,1_4
7668,2/8/2020,completed,1_16
5393,8/7/2020,completed,1_8
2730,13/08/2020,completed,poule
2695,15/08/2020,completed,1_2
2695,13/08/2020,completed,1_4
5620,10/8/2020,completed,1_64
5620,8/8/2020,completed,1_128
7663,3/8/2020,completed,1_32
7663,1/8/2020,completed,1_64
7649,19/07/2020,completed,final
7649,16/07/2020,completed,1_4
5388,5/7/2020,completed,1_64
5887,5/1/2020,completed,final
5887,4/1/2020,completed,1_2
7650,11/7/2020,completed,1_16
5682,21/08/2020,completed,1_2
5682,20/08/2020,completed,1_4
5681,19/08/2020,completed,1_2
7665,1/8/2020,completed,1_32
5436,1/3/2020,completed,final
5889,27/12/2019,completed,1_8
5094,1/11/2019,completed,1_4
5436,,WO,1_4
5889,4/1/2020,completed,1_2
5889,3/1/2020,completed,1_4
5889,23/12/2019,completed,1_16
5271,25/01/2020,completed,poule
5271,25/01/2020,completed,poule
7672,4/8/2020,completed,1_8
7698,1/8/2020,completed,1_2
7661,19/07/2020,completed,final
2729,16/08/2020,completed,final
2729,14/08/2020,completed,1_2
5283,28/01/2020,completed,1_4
5692,19/08/2020,completed,1_4
5434,24/02/2020,completed,1_4
5441,23/02/2020,completed,1_2
8049,,WO,1_8
8110,28/07/2020,completed,1_16
9660,10/7/2020,completed,1_2
9660,7/7/2020,completed,1_4
5267,26/01/2020,completed,1_8
5286,31/12/2019,completed,1_8
5286,29/12/2019,completed,1_16
2697,,WO,1_16
2697,,WO,1_16
5714,21/08/2020,completed,1_2
2729,16/08/2020,completed,1_2
8126,2/8/2020,completed,final
5386,29/02/2020,completed,1_4
5386,26/02/2020,completed,1_8
5283,27/01/2020,completed,1_8
5302,5/1/2020,completed,final
5302,2/1/2020,completed,1_4
5703,18/08/2020,completed,poule
5703,18/08/2020,completed,poule
2722,12/8/2020,completed,1_4
8114,30/07/2020,completed,poule
5374,27/02/2020,completed,poule
5374,27/02/2020,completed,poule
5270,27/01/2020,completed,1_4
5290,3/1/2020,completed,1_4
5290,2/1/2020,completed,poule
5290,2/1/2020,completed,poule
8114,,WO,poule
5268,26/01/2020,completed,poule
5268,26/01/2020,completed,poule
5688,21/08/2020,completed,1_2
7686,2/8/2020,completed,final
7686,29/07/2020,completed,1_4
5889,30/12/2019,completed,1_8
5688,17/08/2020,completed,1_4
5684,16/08/2020,completed,1_8
2711,14/08/2020,completed,1_2
7670,3/8/2020,completed,1_16
7693,25/07/2020,completed,1_2
5431,22/02/2020,completed,1_16
7655,15/07/2020,completed,1_8
5892,22/12/2019,completed,1_16
5190,12/8/2020,completed,1_4
9411,4/8/2020,completed,1_4
5210,16/07/2020,completed,1_4
4951,17/09/2020,completed,1_32
842,15/09/2020,completed,final
842,15/09/2020,completed,1_2
842,13/09/2020,completed,poule
26,22/08/2020,completed,1_2
26,21/08/2020,completed,poule
26,21/08/2020,completed,poule
26,21/08/2020,completed,poule
3850,18/08/2020,completed,1_8
5067,13/08/2020,completed,poule
5067,13/08/2020,completed,poule
4910,10/8/2020,completed,poule
4910,10/8/2020,completed,poule
538,8/8/2020,completed,final
538,6/8/2020,completed,poule
538,6/8/2020,completed,poule
8516,25/07/2020,completed,1_4
9275,5/7/2020,completed,final
9275,5/7/2020,completed,1_2
9275,4/7/2020,completed,poule
9280,30/06/2020,completed,final
9280,28/06/2020,completed,poule
9280,28/06/2020,completed,poule
9280,28/06/2020,completed,poule
9490,1/3/2020,completed,poule
9490,1/3/2020,completed,poule
9490,1/3/2020,completed,poule
